question_code,user_id,difficulty,ability,response,correctness
que_99,user_78,1.0,0.593102996629014,0.39965639439635503,1
que_99,user_77,1.0,0.37848063249051767,0.34943597392428877,0
que_99,user_77,1.0,0.37848063249051767,0.34943597392428877,1
que_99,user_77,1.0,0.37848063249051767,0.34943597392428877,0
que_99,user_77,1.0,0.37848063249051767,0.34943597392428877,0
que_99,user_77,1.0,0.37848063249051767,0.34943597392428877,1
que_99,user_76,1.0,-1.0040446476287626,0.11877891359745042,0
que_99,user_76,1.0,-1.0040446476287626,0.11877891359745042,0
que_99,user_76,1.0,-1.0040446476287626,0.11877891359745042,1
que_99,user_76,1.0,-1.0040446476287626,0.11877891359745042,0
que_99,user_76,1.0,-1.0040446476287626,0.11877891359745042,0
que_99,user_75,1.0,-0.1044780850079118,0.24890177682358963,0
que_99,user_75,1.0,-0.1044780850079118,0.24890177682358963,0
que_99,user_75,1.0,-0.1044780850079118,0.24890177682358963,1
que_99,user_75,1.0,-0.1044780850079118,0.24890177682358963,0
que_99,user_75,1.0,-0.1044780850079118,0.24890177682358963,0
que_99,user_74,1.0,0.3170214559922596,0.3355968469820757,1
que_99,user_74,1.0,0.3170214559922596,0.3355968469820757,0
que_99,user_74,1.0,0.3170214559922596,0.3355968469820757,0
que_99,user_74,1.0,0.3170214559922596,0.3355968469820757,0
que_99,user_74,1.0,0.3170214559922596,0.3355968469820757,0
que_99,user_73,1.0,-0.22095551411463232,0.22776834155215156,0
que_99,user_73,1.0,-0.22095551411463232,0.22776834155215156,0
que_99,user_73,1.0,-0.22095551411463232,0.22776834155215156,0
que_99,user_73,1.0,-0.22095551411463232,0.22776834155215156,1
que_99,user_73,1.0,-0.22095551411463232,0.22776834155215156,1
que_99,user_72,1.0,0.888459096327431,0.47214364903316797,0
que_99,user_72,1.0,0.888459096327431,0.47214364903316797,1
que_99,user_72,1.0,0.888459096327431,0.47214364903316797,1
que_99,user_72,1.0,0.888459096327431,0.47214364903316797,0
que_99,user_72,1.0,0.888459096327431,0.47214364903316797,0
que_99,user_71,1.0,2.349517703032864,0.7940507673618669,1
que_99,user_71,1.0,2.349517703032864,0.7940507673618669,1
que_99,user_71,1.0,2.349517703032864,0.7940507673618669,0
que_99,user_71,1.0,2.349517703032864,0.7940507673618669,1
que_99,user_71,1.0,2.349517703032864,0.7940507673618669,0
que_99,user_70,1.0,-0.23320316191369186,0.2256212892452312,0
que_99,user_70,1.0,-0.23320316191369186,0.2256212892452312,0
que_99,user_70,1.0,-0.23320316191369186,0.2256212892452312,0
que_99,user_70,1.0,-0.23320316191369186,0.2256212892452312,0
que_99,user_70,1.0,-0.23320316191369186,0.2256212892452312,0
que_99,user_69,1.0,0.4456172673172238,0.3648481805560756,0
que_99,user_69,1.0,0.4456172673172238,0.3648481805560756,0
que_99,user_69,1.0,0.4456172673172238,0.3648481805560756,0
que_99,user_69,1.0,0.4456172673172238,0.3648481805560756,1
que_99,user_69,1.0,0.4456172673172238,0.3648481805560756,1
que_99,user_68,1.0,-0.494566304797503,0.1832373390407637,0
que_99,user_68,1.0,-0.494566304797503,0.1832373390407637,0
que_99,user_68,1.0,-0.494566304797503,0.1832373390407637,0
que_99,user_68,1.0,-0.494566304797503,0.1832373390407637,0
que_99,user_68,1.0,-0.494566304797503,0.1832373390407637,0
que_99,user_67,1.0,0.05422225188721592,0.2797347431663546,0
que_99,user_67,1.0,0.05422225188721592,0.2797347431663546,0
que_99,user_67,1.0,0.05422225188721592,0.2797347431663546,0
que_99,user_67,1.0,0.05422225188721592,0.2797347431663546,0
que_99,user_67,1.0,0.05422225188721592,0.2797347431663546,0
que_99,user_66,1.0,-0.9590447054563431,0.12357046953823173,0
que_99,user_66,1.0,-0.9590447054563431,0.12357046953823173,0
que_99,user_66,1.0,-0.9590447054563431,0.12357046953823173,0
que_99,user_66,1.0,-0.9590447054563431,0.12357046953823173,0
que_99,user_66,1.0,-0.9590447054563431,0.12357046953823173,1
que_99,user_65,1.0,1.0281227806675828,0.5070302318275347,0
que_99,user_65,1.0,1.0281227806675828,0.5070302318275347,1
que_99,user_65,1.0,1.0281227806675828,0.5070302318275347,1
que_99,user_65,1.0,1.0281227806675828,0.5070302318275347,1
que_99,user_65,1.0,1.0281227806675828,0.5070302318275347,1
que_99,user_64,1.0,0.6850151954448134,0.42189847328258484,1
que_99,user_64,1.0,0.6850151954448134,0.42189847328258484,0
que_99,user_64,1.0,0.6850151954448134,0.42189847328258484,0
que_99,user_64,1.0,0.6850151954448134,0.42189847328258484,0
que_99,user_64,1.0,0.6850151954448134,0.42189847328258484,0
que_99,user_63,1.0,-0.8182418993912741,0.13964496484870864,0
que_99,user_63,1.0,-0.8182418993912741,0.13964496484870864,0
que_99,user_63,1.0,-0.8182418993912741,0.13964496484870864,0
que_99,user_63,1.0,-0.8182418993912741,0.13964496484870864,0
que_99,user_63,1.0,-0.8182418993912741,0.13964496484870864,0
que_99,user_62,1.0,-0.3269109863488422,0.20967078334699038,1
que_99,user_62,1.0,-0.3269109863488422,0.20967078334699038,0
que_99,user_62,1.0,-0.3269109863488422,0.20967078334699038,0
que_99,user_62,1.0,-0.3269109863488422,0.20967078334699038,0
que_99,user_62,1.0,-0.3269109863488422,0.20967078334699038,0
que_99,user_61,1.0,-0.09519777112261699,0.2506407683959565,0
que_99,user_61,1.0,-0.09519777112261699,0.2506407683959565,1
que_99,user_61,1.0,-0.09519777112261699,0.2506407683959565,0
que_99,user_61,1.0,-0.09519777112261699,0.2506407683959565,0
que_99,user_61,1.0,-0.09519777112261699,0.2506407683959565,0
que_99,user_60,1.0,-2.1303287547066736,0.041873415421585326,0
que_99,user_60,1.0,-2.1303287547066736,0.041873415421585326,1
que_99,user_60,1.0,-2.1303287547066736,0.041873415421585326,1
que_99,user_60,1.0,-2.1303287547066736,0.041873415421585326,0
que_99,user_60,1.0,-2.1303287547066736,0.041873415421585326,0
que_99,user_59,1.0,0.14050334810055976,0.2974445202255365,1
que_99,user_59,1.0,0.14050334810055976,0.2974445202255365,1
que_99,user_59,1.0,0.14050334810055976,0.2974445202255365,0
que_99,user_59,1.0,0.14050334810055976,0.2974445202255365,0
que_99,user_59,1.0,0.14050334810055976,0.2974445202255365,0
que_99,user_58,1.0,0.38437130269776454,0.3507762876543525,0
que_99,user_58,1.0,0.38437130269776454,0.3507762876543525,1
que_99,user_58,1.0,0.38437130269776454,0.3507762876543525,0
que_99,user_58,1.0,0.38437130269776454,0.3507762876543525,1
que_99,user_58,1.0,0.38437130269776454,0.3507762876543525,0
que_99,user_57,1.0,-0.19063429538225532,0.2331455117411373,0
que_99,user_57,1.0,-0.19063429538225532,0.2331455117411373,0
que_99,user_57,1.0,-0.19063429538225532,0.2331455117411373,0
que_99,user_57,1.0,-0.19063429538225532,0.2331455117411373,0
que_99,user_57,1.0,-0.19063429538225532,0.2331455117411373,1
que_99,user_56,1.0,0.5141124087222377,0.38086282343424316,1
que_99,user_56,1.0,0.5141124087222377,0.38086282343424316,1
que_99,user_56,1.0,0.5141124087222377,0.38086282343424316,0
que_99,user_56,1.0,0.5141124087222377,0.38086282343424316,1
que_99,user_56,1.0,0.5141124087222377,0.38086282343424316,1
que_99,user_55,1.0,1.9354503319310463,0.7181797302425336,1
que_99,user_55,1.0,1.9354503319310463,0.7181797302425336,1
que_99,user_55,1.0,1.9354503319310463,0.7181797302425336,1
que_99,user_55,1.0,1.9354503319310463,0.7181797302425336,1
que_99,user_55,1.0,1.9354503319310463,0.7181797302425336,1
que_99,user_54,1.0,-0.9780926228040246,0.12152231230767291,0
que_99,user_54,1.0,-0.9780926228040246,0.12152231230767291,0
que_99,user_54,1.0,-0.9780926228040246,0.12152231230767291,0
que_99,user_54,1.0,-0.9780926228040246,0.12152231230767291,0
que_99,user_54,1.0,-0.9780926228040246,0.12152231230767291,0
que_99,user_53,1.0,1.2469370352403935,0.5614224578504582,0
que_99,user_53,1.0,1.2469370352403935,0.5614224578504582,1
que_99,user_53,1.0,1.2469370352403935,0.5614224578504582,0
que_99,user_53,1.0,1.2469370352403935,0.5614224578504582,0
que_99,user_53,1.0,1.2469370352403935,0.5614224578504582,1
que_99,user_52,1.0,-1.5916660593077063,0.06967670834721865,0
que_99,user_52,1.0,-1.5916660593077063,0.06967670834721865,0
que_99,user_52,1.0,-1.5916660593077063,0.06967670834721865,0
que_99,user_52,1.0,-1.5916660593077063,0.06967670834721865,1
que_99,user_52,1.0,-1.5916660593077063,0.06967670834721865,0
que_99,user_51,1.0,0.7884482077353114,0.4473084194652764,1
que_99,user_51,1.0,0.7884482077353114,0.4473084194652764,0
que_99,user_51,1.0,0.7884482077353114,0.4473084194652764,0
que_99,user_51,1.0,0.7884482077353114,0.4473084194652764,1
que_99,user_51,1.0,0.7884482077353114,0.4473084194652764,0
que_99,user_50,1.0,0.4441947702914371,0.36451860306849804,0
que_99,user_50,1.0,0.4441947702914371,0.36451860306849804,0
que_99,user_50,1.0,0.4441947702914371,0.36451860306849804,1
que_99,user_50,1.0,0.4441947702914371,0.36451860306849804,0
que_99,user_50,1.0,0.4441947702914371,0.36451860306849804,1
que_99,user_49,1.0,-0.8043235073944868,0.14132558170567083,0
que_99,user_49,1.0,-0.8043235073944868,0.14132558170567083,0
que_99,user_49,1.0,-0.8043235073944868,0.14132558170567083,1
que_99,user_49,1.0,-0.8043235073944868,0.14132558170567083,1
que_99,user_49,1.0,-0.8043235073944868,0.14132558170567083,0
que_99,user_48,1.0,0.9885050299352458,0.49712628912673174,1
que_99,user_48,1.0,0.9885050299352458,0.49712628912673174,0
que_99,user_48,1.0,0.9885050299352458,0.49712628912673174,1
que_99,user_48,1.0,0.9885050299352458,0.49712628912673174,0
que_99,user_48,1.0,0.9885050299352458,0.49712628912673174,0
que_99,user_47,1.0,-0.622307849779889,0.16488683537455015,0
que_99,user_47,1.0,-0.622307849779889,0.16488683537455015,0
que_99,user_47,1.0,-0.622307849779889,0.16488683537455015,0
que_99,user_47,1.0,-0.622307849779889,0.16488683537455015,0
que_99,user_47,1.0,-0.622307849779889,0.16488683537455015,0
que_99,user_46,1.0,-1.0704151502639754,0.11200574087142091,0
que_99,user_46,1.0,-1.0704151502639754,0.11200574087142091,0
que_99,user_46,1.0,-1.0704151502639754,0.11200574087142091,0
que_99,user_46,1.0,-1.0704151502639754,0.11200574087142091,0
que_99,user_46,1.0,-1.0704151502639754,0.11200574087142091,0
que_99,user_45,1.0,0.6770944511616044,0.41996780699865427,0
que_99,user_45,1.0,0.6770944511616044,0.41996780699865427,0
que_99,user_45,1.0,0.6770944511616044,0.41996780699865427,0
que_99,user_45,1.0,0.6770944511616044,0.41996780699865427,1
que_99,user_45,1.0,0.6770944511616044,0.41996780699865427,1
que_99,user_44,1.0,-0.87104900734575,0.13342039029751093,0
que_99,user_44,1.0,-0.87104900734575,0.13342039029751093,0
que_99,user_44,1.0,-0.87104900734575,0.13342039029751093,0
que_99,user_44,1.0,-0.87104900734575,0.13342039029751093,1
que_99,user_44,1.0,-0.87104900734575,0.13342039029751093,0
que_99,user_43,1.0,-0.3926167502206574,0.19899033615342587,0
que_99,user_43,1.0,-0.3926167502206574,0.19899033615342587,0
que_99,user_43,1.0,-0.3926167502206574,0.19899033615342587,0
que_99,user_43,1.0,-0.3926167502206574,0.19899033615342587,0
que_99,user_43,1.0,-0.3926167502206574,0.19899033615342587,0
que_99,user_42,1.0,1.0354599207588187,0.508864051399899,0
que_99,user_42,1.0,1.0354599207588187,0.508864051399899,1
que_99,user_42,1.0,1.0354599207588187,0.508864051399899,1
que_99,user_42,1.0,1.0354599207588187,0.508864051399899,0
que_99,user_42,1.0,1.0354599207588187,0.508864051399899,0
que_99,user_41,1.0,-0.7281754696407777,0.1508211059880508,0
que_99,user_41,1.0,-0.7281754696407777,0.1508211059880508,0
que_99,user_41,1.0,-0.7281754696407777,0.1508211059880508,0
que_99,user_41,1.0,-0.7281754696407777,0.1508211059880508,0
que_99,user_41,1.0,-0.7281754696407777,0.1508211059880508,0
que_99,user_40,1.0,-1.5124273987021533,0.07499155231559516,0
que_99,user_40,1.0,-1.5124273987021533,0.07499155231559516,0
que_99,user_40,1.0,-1.5124273987021533,0.07499155231559516,1
que_99,user_40,1.0,-1.5124273987021533,0.07499155231559516,0
que_99,user_40,1.0,-1.5124273987021533,0.07499155231559516,0
que_99,user_39,1.0,-2.288264685354415,0.035975981124244945,0
que_99,user_39,1.0,-2.288264685354415,0.035975981124244945,0
que_99,user_39,1.0,-2.288264685354415,0.035975981124244945,0
que_99,user_39,1.0,-2.288264685354415,0.035975981124244945,0
que_99,user_39,1.0,-2.288264685354415,0.035975981124244945,0
que_99,user_38,1.0,0.7697316402169864,0.44268593597330563,0
que_99,user_38,1.0,0.7697316402169864,0.44268593597330563,0
que_99,user_38,1.0,0.7697316402169864,0.44268593597330563,0
que_99,user_38,1.0,0.7697316402169864,0.44268593597330563,0
que_99,user_38,1.0,0.7697316402169864,0.44268593597330563,1
que_99,user_37,1.0,-0.1968354019248007,0.23203865923364567,1
que_99,user_37,1.0,-0.1968354019248007,0.23203865923364567,0
que_99,user_37,1.0,-0.1968354019248007,0.23203865923364567,0
que_99,user_37,1.0,-0.1968354019248007,0.23203865923364567,0
que_99,user_37,1.0,-0.1968354019248007,0.23203865923364567,0
que_99,user_36,1.0,0.00454301855971165,0.2698355700848659,1
que_99,user_36,1.0,0.00454301855971165,0.2698355700848659,1
que_99,user_36,1.0,0.00454301855971165,0.2698355700848659,0
que_99,user_36,1.0,0.00454301855971165,0.2698355700848659,0
que_99,user_36,1.0,0.00454301855971165,0.2698355700848659,0
que_99,user_35,1.0,-0.6477569957271814,0.16141232849140602,0
que_99,user_35,1.0,-0.6477569957271814,0.16141232849140602,0
que_99,user_35,1.0,-0.6477569957271814,0.16141232849140602,0
que_99,user_35,1.0,-0.6477569957271814,0.16141232849140602,0
que_99,user_35,1.0,-0.6477569957271814,0.16141232849140602,0
que_99,user_34,1.0,0.8260289308106548,0.45661659747667005,1
que_99,user_34,1.0,0.8260289308106548,0.45661659747667005,0
que_99,user_34,1.0,0.8260289308106548,0.45661659747667005,0
que_99,user_34,1.0,0.8260289308106548,0.45661659747667005,1
que_99,user_34,1.0,0.8260289308106548,0.45661659747667005,1
que_99,user_33,1.0,0.014418344102427505,0.27178566615500876,0
que_99,user_33,1.0,0.014418344102427505,0.27178566615500876,0
que_99,user_33,1.0,0.014418344102427505,0.27178566615500876,0
que_99,user_33,1.0,0.014418344102427505,0.27178566615500876,1
que_99,user_33,1.0,0.014418344102427505,0.27178566615500876,0
que_99,user_32,1.0,-1.4651937356337412,0.07833453644918811,0
que_99,user_32,1.0,-1.4651937356337412,0.07833453644918811,0
que_99,user_32,1.0,-1.4651937356337412,0.07833453644918811,0
que_99,user_32,1.0,-1.4651937356337412,0.07833453644918811,0
que_99,user_32,1.0,-1.4651937356337412,0.07833453644918811,0
que_99,user_31,1.0,1.0994944941387326,0.5248531248398385,1
que_99,user_31,1.0,1.0994944941387326,0.5248531248398385,0
que_99,user_31,1.0,1.0994944941387326,0.5248531248398385,1
que_99,user_31,1.0,1.0994944941387326,0.5248531248398385,1
que_99,user_31,1.0,1.0994944941387326,0.5248531248398385,1
que_99,user_30,1.0,-1.8593670225065777,0.05419913876074518,0
que_99,user_30,1.0,-1.8593670225065777,0.05419913876074518,0
que_99,user_30,1.0,-1.8593670225065777,0.05419913876074518,0
que_99,user_30,1.0,-1.8593670225065777,0.05419913876074518,0
que_99,user_30,1.0,-1.8593670225065777,0.05419913876074518,0
que_99,user_29,1.0,0.9216257736465546,0.4804164667382198,1
que_99,user_29,1.0,0.9216257736465546,0.4804164667382198,1
que_99,user_29,1.0,0.9216257736465546,0.4804164667382198,0
que_99,user_29,1.0,0.9216257736465546,0.4804164667382198,0
que_99,user_29,1.0,0.9216257736465546,0.4804164667382198,1
que_99,user_28,1.0,-0.7722265419979139,0.14526565517910625,0
que_99,user_28,1.0,-0.7722265419979139,0.14526565517910625,0
que_99,user_28,1.0,-0.7722265419979139,0.14526565517910625,0
que_99,user_28,1.0,-0.7722265419979139,0.14526565517910625,0
que_99,user_28,1.0,-0.7722265419979139,0.14526565517910625,0
que_99,user_27,1.0,-0.5725914537893642,0.17184727325689808,0
que_99,user_27,1.0,-0.5725914537893642,0.17184727325689808,1
que_99,user_27,1.0,-0.5725914537893642,0.17184727325689808,0
que_99,user_27,1.0,-0.5725914537893642,0.17184727325689808,0
que_99,user_27,1.0,-0.5725914537893642,0.17184727325689808,0
que_99,user_26,1.0,0.08578055389298497,0.2861371846465417,0
que_99,user_26,1.0,0.08578055389298497,0.2861371846465417,0
que_99,user_26,1.0,0.08578055389298497,0.2861371846465417,1
que_99,user_26,1.0,0.08578055389298497,0.2861371846465417,1
que_99,user_26,1.0,0.08578055389298497,0.2861371846465417,1
que_99,user_25,1.0,-0.37274773099682224,0.20217627188401757,0
que_99,user_25,1.0,-0.37274773099682224,0.20217627188401757,0
que_99,user_25,1.0,-0.37274773099682224,0.20217627188401757,0
que_99,user_25,1.0,-0.37274773099682224,0.20217627188401757,0
que_99,user_25,1.0,-0.37274773099682224,0.20217627188401757,0
que_99,user_24,1.0,0.011932965071749273,0.2712940434676534,0
que_99,user_24,1.0,0.011932965071749273,0.2712940434676534,0
que_99,user_24,1.0,0.011932965071749273,0.2712940434676534,0
que_99,user_24,1.0,0.011932965071749273,0.2712940434676534,0
que_99,user_24,1.0,0.011932965071749273,0.2712940434676534,1
que_99,user_23,1.0,0.7566144144665075,0.4394521958334253,0
que_99,user_23,1.0,0.7566144144665075,0.4394521958334253,0
que_99,user_23,1.0,0.7566144144665075,0.4394521958334253,0
que_99,user_23,1.0,0.7566144144665075,0.4394521958334253,0
que_99,user_23,1.0,0.7566144144665075,0.4394521958334253,1
que_99,user_22,1.0,1.079818382263134,0.5199440081265904,1
que_99,user_22,1.0,1.079818382263134,0.5199440081265904,1
que_99,user_22,1.0,1.079818382263134,0.5199440081265904,0
que_99,user_22,1.0,1.079818382263134,0.5199440081265904,1
que_99,user_22,1.0,1.079818382263134,0.5199440081265904,0
que_99,user_21,1.0,0.7479202130360614,0.4373116590300661,1
que_99,user_21,1.0,0.7479202130360614,0.4373116590300661,0
que_99,user_21,1.0,0.7479202130360614,0.4373116590300661,0
que_99,user_21,1.0,0.7479202130360614,0.4373116590300661,0
que_99,user_21,1.0,0.7479202130360614,0.4373116590300661,1
que_99,user_20,1.0,0.16798734968954768,0.3032196741089651,1
que_99,user_20,1.0,0.16798734968954768,0.3032196741089651,0
que_99,user_20,1.0,0.16798734968954768,0.3032196741089651,1
que_99,user_20,1.0,0.16798734968954768,0.3032196741089651,0
que_99,user_20,1.0,0.16798734968954768,0.3032196741089651,1
que_99,user_19,1.0,-0.3459557378202261,0.20653234571332138,0
que_99,user_19,1.0,-0.3459557378202261,0.20653234571332138,0
que_99,user_19,1.0,-0.3459557378202261,0.20653234571332138,1
que_99,user_19,1.0,-0.3459557378202261,0.20653234571332138,0
que_99,user_19,1.0,-0.3459557378202261,0.20653234571332138,0
que_99,user_18,1.0,-1.3503600763100423,0.08703715591344593,0
que_99,user_18,1.0,-1.3503600763100423,0.08703715591344593,0
que_99,user_18,1.0,-1.3503600763100423,0.08703715591344593,1
que_99,user_18,1.0,-1.3503600763100423,0.08703715591344593,0
que_99,user_18,1.0,-1.3503600763100423,0.08703715591344593,1
que_99,user_17,1.0,-0.11379569789702548,0.24716393055477165,0
que_99,user_17,1.0,-0.11379569789702548,0.24716393055477165,1
que_99,user_17,1.0,-0.11379569789702548,0.24716393055477165,0
que_99,user_17,1.0,-0.11379569789702548,0.24716393055477165,0
que_99,user_17,1.0,-0.11379569789702548,0.24716393055477165,0
que_99,user_16,1.0,-0.08825049391732244,0.2519478649319601,0
que_99,user_16,1.0,-0.08825049391732244,0.2519478649319601,0
que_99,user_16,1.0,-0.08825049391732244,0.2519478649319601,0
que_99,user_16,1.0,-0.08825049391732244,0.2519478649319601,0
que_99,user_16,1.0,-0.08825049391732244,0.2519478649319601,0
que_99,user_15,1.0,1.824432449847975,0.6951764152943775,1
que_99,user_15,1.0,1.824432449847975,0.6951764152943775,1
que_99,user_15,1.0,1.824432449847975,0.6951764152943775,0
que_99,user_15,1.0,1.824432449847975,0.6951764152943775,0
que_99,user_15,1.0,1.824432449847975,0.6951764152943775,1
que_99,user_14,1.0,-1.3948160017403084,0.08356885742632952,0
que_99,user_14,1.0,-1.3948160017403084,0.08356885742632952,0
que_99,user_14,1.0,-1.3948160017403084,0.08356885742632952,0
que_99,user_14,1.0,-1.3948160017403084,0.08356885742632952,0
que_99,user_14,1.0,-1.3948160017403084,0.08356885742632952,0
que_99,user_13,1.0,-1.0847276372158248,0.11059009985941307,0
